samples,E2F1-h,E2F2-h,E2F3-h,E2F4-h,E2F5-h,E2F6-h,E2F7-h,E2F8-h,,,samples,E2F1-s,E2F2-s,E2F3-s,E2F4-s,E2F5-s,E2F6-s,E2F7-s,E2F8-s
,,,,,,,,,,,TCGA-BH-A18Q-01,10.71,9.4127,10.9223,10.8681,8.7526,9.0287,9.4583,
,,,,,,,,,,,TCGA-C8-A132-01,8.5027,7.7268,10.0468,10.9851,8.6056,9.4407,8.0968,
,,,,,,,,,,,TCGA-C8-A1HN-01,9.9084,8.704,10.1698,9.9999,8.0314,10.3468,8.1905,
,,,,,,,,,,,TCGA-C8-A275-01,10.1615,9.6021,9.8922,10.7393,9.8888,9.6197,8.9122,
,,,,,,,,,,,TCGA-D8-A1JH-01,7.8526,6.87,9.9072,10.5531,8.3358,9.3796,6.3717,
,,,,,,,,,,,TCGA-D8-A1XO-01,7.5909,5.937,10.2432,9.9396,8.5809,9.7934,6.0866,
,,,,,,,,,,,TCGA-D8-A1XR-01,8.6055,7.6901,8.8336,9.7148,9.0506,9.257,6.8065,
,,,,,,,,,,,TCGA-D8-A1XU-01,8.0904,6.3917,9.6664,10.9779,8.6681,9.7016,6.2128,
,,,,,,,,,,,TCGA-D8-A3Z6-01,7.9561,7.0745,8.7906,10.4571,8.7436,8.8725,5.4316,
,,,,,,,,,,,TCGA-E2-A152-01,9.253,8.6071,9.7242,10.6391,7.9489,8.7373,6.3934,
,,,,,,,,,,,TCGA-E9-A1RC-01,10.1861,7.518,10.1503,10.2344,9.2734,9.7785,9.2035,
,,,,,,,,,,,TCGA-E9-A22E-01,8.4367,6.0984,9.427,10.4736,8.3288,9.3724,5.2972,
,,,,,,,,,,,TCGA-EW-A1OV-01,9.5522,8.8498,10.5775,10.6886,9.7855,9.0688,6.076,
,,,,,,,,,,,TCGA-EW-A1OZ-01,10.6602,8.1067,9.7627,10.5656,9.7358,9.7262,6.0694,
,,,,,,,,,,,TCGA-EW-A1PE-01,8.1189,7.5069,9.7656,9.9786,8.3583,9.1296,7.5248,
,,,,,,,,,,,TCGA-HN-A2NL-01,11.4291,9.0601,10.7522,11.0902,10.3995,10.7917,10.5897,
,,,,,,,,,,,TCGA-LL-A442-01,10.3335,8.1538,8.2556,10.11,8.2043,9.8492,6.9931,
,,,,,,,,,,,TCGA-3C-AAAU-01,10.8344,9.371,9.7465,11.179,8.3208,9.1583,8.1339,
,,,,,,,,,,,TCGA-A2-A0T1-01,10.3705,9.1889,9.5888,10.5278,10.7669,8.8926,6.1434,
,,,,,,,,,,,TCGA-A2-A3KC-01,9.1284,6.3784,9.3487,10.552,8.3087,9.111,7.0833,
,,,,,,,,,,,TCGA-A7-A26F-01,8.33250695,9.244588464,11.33885092,11.02498717,9.79028881,9.597789509,8.168218835,
,,,,,,,,,,,TCGA-AN-A0AR-01,10.9846,8.8177,11.4594,10.7099,9.5765,9.9945,7.7938,
,,,,,,,,,,,TCGA-AN-A0FS-01,8.4876,7.2065,9.1763,9.9955,7.8272,9.6975,6.3543,
,,,,,,,,,,,TCGA-AN-A0FY-01,10.3316,10.1511,10.8468,11.3877,9.172,9.9334,9.2485,
,,,,,,,,,,,TCGA-AN-A0XR-01,9.5634,9.1147,9.9111,9.7821,8.1465,9.7054,7.9847,
,,,,,,,,,,,TCGA-AQ-A7U7-01,9.1514,7.6401,10.2663,11.177,8.18,9.525,6.2559,
,,,,,,,,,,,TCGA-AR-A24W-01,7.7211,6.0661,9.7432,10.4848,8.6729,9.4803,5.3339,
,,,,,,,,,,,TCGA-AR-A2LH-01,10.2396,9.3678,9.7413,10.4522,8.5461,8.8312,6.0938,
,,,,,,,,,,,TCGA-B6-A408-01,9.4901,7.4582,9.2331,10.6152,8.7695,9.1863,9.1738,
,,,,,,,,,,,TCGA-BH-A0BS-01,7.5674,6.9863,9.2452,9.1095,7.9339,8.9932,5.9372,
,,,,,,,,,,,TCGA-BH-A0HB-01,9.5925,8.4858,9.9827,10.1678,10.0356,9.6426,6.2819,
,,,,,,,,,,,TCGA-BH-A1ET-01,6.8153,6.1763,9.649,10.0481,8.4611,9.7803,5.7383,
,,,,,,,,,,,TCGA-C8-A12P-01,10.7161,9.7212,10.8675,10.513,5.4615,9.9601,5.6441,
,,,,,,,,,,,TCGA-C8-A12V-01,10.199,9.0929,10.8207,10.6968,9.9867,9.8156,6.4683,
,,,,,,,,,,,TCGA-D8-A1XK-01,10.5391,9.0071,11.4559,10.9632,10.7079,10.2866,9.7295,
,,,,,,,,,,,TCGA-D8-A27W-01,10.2359,8.4533,9.2843,10.2401,9.6147,9.674,7.8505,
,,,,,,,,,,,TCGA-E2-A14X-01,9.6566,11.105,11.5053,10.719,10.2531,9.2913,8.031,
,,,,,,,,,,,TCGA-EW-A1P0-01,8.7716,7.4462,7.9939,10.0492,10.3344,9.313,6.297,
,,,,,,,,,,,TCGA-LL-A73Z-01,10.0978,8.8343,9.4487,10.8,9.1897,9.3321,5.475,
,,,,,,,,,,,TCGA-WT-AB41-01,9.6008,7.3265,8.3053,11.3167,7.4248,9.243,4.807,
,,,,,,,,,,,TCGA-A1-A0SF-01,9.0936,7.7999,9.7218,10.0499,9.054,9.2709,6.6424,
,,,,,,,,,,,TCGA-A1-A0SK-01,11.7393,10.9404,11.9599,9.8454,10.5502,10.5955,10.6575,
,,,,,,,,,,,TCGA-A2-A0CR-01,9.6279,8.1405,8.5024,10.9892,7.6801,8.9514,4.6556,
,,,,,,,,,,,TCGA-A2-A0EO-01,7.7635,6.7269,8.4357,10.1018,8.3782,8.9838,5.7165,
,,,,,,,,,,,TCGA-A7-A4SE-01,11.0273,9.3422,11.3939,11.2604,10.1102,9.2002,8.2094,
,,,,,,,,,,,TCGA-A7-A4SF-01,10.4211,8.4641,9.0313,11.018,8.2484,8.7165,7.9036,
,,,,,,,,,,,TCGA-A8-A0AB-01,9.0085,8.5463,11.2263,10.0085,8.9313,9.6016,7.5577,
,,,,,,,,,,,TCGA-AC-A3QQ-01,10.07876441,8.097629639,10.06807636,10.13889561,8.636889822,9.072316988,8.679116688,
,,,,,,,,,,,TCGA-AN-A0XT-01,8.479,6.3231,8.6952,10.1187,8.4266,8.662,5.8748,
,,,,,,,,,,,TCGA-AN-A0XU-01,10.2879,10.1177,12.2956,11.0712,8.7163,9.1565,8.2942,
,,,,,,,,,,,TCGA-AO-A03P-01,8.4989,8.1415,10.4088,10.2526,9.7219,9.9492,7.6016,
,,,,,,,,,,,TCGA-AO-A0JJ-01,8.4796,7.1414,8.6359,9.8829,7.953,9.4162,6.7849,
,,,,,,,,,,,TCGA-AR-A0TY-01,9.1606,6.6307,10.5096,10.9929,8.3062,10.534,9.0654,
,,,,,,,,,,,TCGA-AR-A0U4-01,10.309,9.7621,10.8516,11.7672,11.0516,9.0806,8.2389,
,,,,,,,,,,,TCGA-AR-A1AS-01,9.0657,8.6828,9.5918,10.9936,8.4302,8.9972,6.6884,
,,,,,,,,,,,TCGA-AR-A24N-01,8.938,9.3605,9.7281,10.1316,10.1748,9.1863,9.0141,
,,,,,,,,,,,TCGA-AR-A5QP-01,8.6689,6.6686,9.1536,10.7663,8.9318,9.4954,5.5652,
,,,,,,,,,,,TCGA-B6-A0X0-01,8.1396,7.3732,9.6881,9.676,8.3847,8.8592,5.729,
,,,,,,,,,,,TCGA-BH-A0BM-01,5.9742,4.6966,8.4513,9.7037,7.9885,8.9063,4.843,
,,,,,,,,,,,TCGA-BH-A0BO-01,6.3203,5.216,10.2413,10.7436,8.3192,9.7685,4.4111,
,,,,,,,,,,,TCGA-BH-A0DV-01,6.5247,5.355,8.9667,10.215,7.3936,8.8111,4.9146,
,,,,,,,,,,,TCGA-BH-A0HX-01,10.2344,7.9216,8.629,9.8161,9.793,9.9053,7.4225,
,,,,,,,,,,,TCGA-BH-A8G0-01,7.4386,6.3241,9.0246,10.4785,7.8644,9.189,4.8022,
,,,,,,,,,,,TCGA-C8-A138-01,8.6148,6.5521,9.3926,10.308,8.6642,8.8907,10.2241,
,,,,,,,,,,,TCGA-D8-A1JB-01,7.4215,6.7263,10.0025,10.7578,8.7157,9.5899,6.1775,
,,,,,,,,,,,TCGA-D8-A1JI-01,8.7592,6.7027,9.2966,9.9572,8.9874,9.6296,7.1954,
,,,,,,,,,,,TCGA-D8-A1JJ-01,8.8712,7.6825,10.4953,10.4599,8.4479,9.9501,7.697,
,,,,,,,,,,,TCGA-D8-A3Z5-01,8.108,6.4487,9.2548,10.7104,8.0703,9.0425,3.5089,
,,,,,,,,,,,TCGA-E2-A107-01,9.6525,8.9089,9.2103,9.9688,8.4019,9.0865,7.5209,
,,,,,,,,,,,TCGA-E2-A10C-01,10.2124,8.4136,11.4253,10.5774,9.4739,9.3443,6.0858,
,,,,,,,,,,,TCGA-E9-A244-01,9.4338,9.8321,11.0933,10.8947,10.6826,9.4549,8.2587,
,,,,,,,,,,,TCGA-GM-A2DO-01,9.4725,8.7233,9.3581,10.9406,9.4182,9.175,7.5406,
,,,,,,,,,,,TCGA-LD-A7W6-01,9.0432,7.8486,9.574,10.3523,8.7591,9.573,6.9094,
,,,,,,,,,,,TCGA-PL-A8LV-01,10.7693,12.2224,10.2395,10.9016,8.5547,9.9068,8.9175,
,,,,,,,,,,,TCGA-A2-A04Y-01,9.3878,7.879,10.0075,10.852,9.3153,9.5809,7.239,
,,,,,,,,,,,TCGA-A2-A0EW-01,7.8539,6.4345,9.6779,10.1202,7.9651,9.4206,5.828,
,,,,,,,,,,,TCGA-A2-A0YH-01,9.9309,8.4255,9.5062,9.8654,10.2881,8.6691,7.838,
,,,,,,,,,,,TCGA-A7-A2KD-01,10.1971,8.5636,10.16,10.6791,9.3243,9.7063,8.3101,
,,,,,,,,,,,TCGA-A8-A08I-01,10.4967,9.1677,9.6218,11.2606,8.1354,9.7542,9.4767,
,,,,,,,,,,,TCGA-AO-A0JE-01,9.3234,7.339,9.9314,10.8315,7.8972,9.0168,6.5661,
,,,,,,,,,,,TCGA-AR-A0TT-01,9.2214,8.4887,9.713,11.1351,9.0396,9.4882,7.5164,
,,,,,,,,,,,TCGA-BH-A0B3-01,10.0009,9.4585,10.4815,10.7312,8.526,9.7677,8.5143,
,,,,,,,,,,,TCGA-BH-A0E9-01,8.5054,6.5828,10.1078,10.1516,8.4218,9.395,6.5828,
,,,,,,,,,,,TCGA-BH-A18I-01,9.0734,8.3511,9.6987,10.3169,9.7581,9.6863,8.6425,
,,,,,,,,,,,TCGA-BH-A1F2-01,8.7561,6.2322,10.6331,9.7527,9.6115,10.3565,8.2703,
,,,,,,,,,,,TCGA-BH-AB28-01,9.2817,6.9753,9.9324,10.6171,8.5001,9.1494,6.1411,
,,,,,,,,,,,TCGA-C8-A1HJ-01,10.1072,10.3774,12.7031,11.4958,11.405,9.7602,8.5028,
,,,,,,,,,,,TCGA-C8-A1HK-01,8.4534,8.8707,11.1863,10.7468,9.9635,10.1507,7.4477,
,,,,,,,,,,,TCGA-C8-A8HQ-01,10.1691,8.2444,10.1436,10.5994,8.169,9.4964,7.8098,
,,,,,,,,,,,TCGA-D8-A1XW-01,8.2491,7.5253,10.0243,10.5174,9.4674,8.8711,6.938,
,,,,,,,,,,,TCGA-D8-A27T-01,8.7787,7.5058,10.1049,10.3373,8.6153,9.178,7.3855,
,,,,,,,,,,,TCGA-D8-A73X-01,8.2564,6.8778,9.1885,10.12,8.6044,9.3502,5.5244,
,,,,,,,,,,,TCGA-E2-A14V-01,10.4553,8.5038,9.8843,10.2631,8.6901,9.4854,9.1833,
,,,,,,,,,,,TCGA-E2-A1BD-01,8.4933,7.3839,9.6415,10.2667,8.3235,9.129,6.0602,
,,,,,,,,,,,TCGA-EW-A1IZ-01,9.6702,8.7956,9.0588,10.4367,7.8401,9.5879,7.0557,
,,,,,,,,,,,TCGA-EW-A1PG-01,5.7351,5.5328,10.1782,11.0875,8.8954,9.6898,5.8485,
,,,,,,,,,,,TCGA-GM-A2DD-01,9.6198,8.1981,10.059,11.3413,7.8863,9.3676,5.8042,
,,,,,,,,,,,TCGA-GM-A2DF-01,9.2662,10.1296,11.428,10.9642,8.5576,9.1288,7.923,
,,,,,,,,,,,TCGA-3C-AALK-01,9.1184,7.5148,9.7562,10.6093,8.4301,9.5582,6.7977,
,,,,,,,,,,,TCGA-5T-A9QA-01,10.4373,8.9324,8.9905,11.0238,9.0351,9.5541,6.9436,
,,,,,,,,,,,TCGA-A1-A0SI-01,10.6043,8.7812,9.8726,10.3439,7.874,9.0754,8.4538,
,,,,,,,,,,,TCGA-A2-A0CX-01,10.2855,7.6845,10.0809,10.2359,9.0448,9.1937,6.5028,
,,,,,,,,,,,TCGA-A2-A0ES-01,7.1956,6.0529,9.3633,10.0948,8.3106,9.4871,5.7061,
,,,,,,,,,,,TCGA-A7-A4SD-01,10.5342,9.2047,10.1685,11.3116,8.8863,9.0912,7.7397,
,,,,,,,,,,,TCGA-A8-A08B-01,9.9579,8.3009,9.6522,9.6053,7.7989,8.4271,6.73,
,,,,,,,,,,,TCGA-A8-A08J-01,10.2123,8.7722,8.7238,10.7227,9.0937,10.0975,6.8267,
,,,,,,,,,,,TCGA-A8-A08R-01,10.5993,9.985,10.958,11.0073,9.5889,9.0639,8.1133,
,,,,,,,,,,,TCGA-AN-A0FX-01,9.8067,9.5226,11.3581,11.0317,9.4724,9.6247,8.5946,
,,,,,,,,,,,TCGA-AR-A1AM-01,7.6077,6.0804,9.6467,10.5058,8.2682,9.3649,5.3322,
,,,,,,,,,,,TCGA-AR-A24V-01,9.3558,8.0383,8.8757,10.0968,9.7133,9.6272,7.4837,
,,,,,,,,,,,TCGA-AR-A24X-01,7.1622,7.4943,10.5836,9.8316,8.5692,9.1984,6.7906,
,,,,,,,,,,,TCGA-BH-A0AV-01,9.2005,9.712,11.818,10.1579,8.8783,8.862,6.9235,
,,,,,,,,,,,TCGA-BH-A0E1-01,9.776,8.7555,9.1605,9.657,8.24,9.3341,7.2825,
,,,,,,,,,,,TCGA-BH-A0HU-01,11.0925,8.2924,10.5154,10.4033,9.3205,9.4273,8.3622,
,,,,,,,,,,,TCGA-C8-A130-01,11.0014,10.0176,10.7137,10.5575,9.4121,10.0234,7.1956,
,,,,,,,,,,,TCGA-C8-A134-01,11.6199,8.5216,11.1891,10.5744,9.6489,9.9872,9.4789,
,,,,,,,,,,,TCGA-D8-A13Y-01,11.9372,11.0154,11.5269,9.9648,8.7847,10.3239,10.2259,
,,,,,,,,,,,TCGA-E2-A14T-01,9.7482,8.5011,9.4608,10.5317,8.7956,10.1598,7.7293,
,,,,,,,,,,,TCGA-E2-A1L8-01,7.2866,6.5453,9.9702,10.1763,8.3773,9.2667,6.0448,
,,,,,,,,,,,TCGA-E9-A1N6-01,10.1713,8.0064,9.3841,10.6989,8.9955,9.0424,8.0557,
,,,,,,,,,,,TCGA-E9-A243-01,9.1317,8.4521,10.8168,10.3167,10.0615,9.7984,7.083,
,,,,,,,,,,,TCGA-EW-A1PH-01,9.9181,9.1689,11.2446,10.9375,11.5146,9.7384,8.4404,
,,,,,,,,,,,TCGA-EW-A2FW-01,10.0208,8.483,8.9265,10.7124,7.8701,9.1291,8.4461,
,,,,,,,,,,,TCGA-GM-A2DI-01,7.9192,7.4432,10.0475,10.3488,7.8905,9.4207,6.8525,
,,,,,,,,,,,TCGA-LD-A7W5-01,9.5524,8.9467,10.4644,11.799,9.6704,10.1747,5.9541,
,,,,,,,,,,,TCGA-OL-A5RY-01,8.9091,7.9772,9.6098,11.0623,8.7509,9.1926,6.5129,
,,,,,,,,,,,TCGA-A2-A0T7-01,8.8913,7.3787,9.7465,10.26,9.798,9.2406,8.5264,
,,,,,,,,,,,TCGA-A7-A6VV-01,10.5314,10.2994,10.9312,10.7095,8.0384,8.9856,7.9179,
,,,,,,,,,,,TCGA-A8-A07O-01,11.0983,10.4683,11.38,10.9223,11.2434,10.2679,8.6493,
,,,,,,,,,,,TCGA-A8-A09V-01,8.4064,7.0373,9.6131,9.9567,9.1234,9.6489,7.8291,
,,,,,,,,,,,TCGA-AC-A7VB-01,10.7433,9.0928,9.696,10.4294,9.4726,10.2212,9.0617,
,,,,,,,,,,,TCGA-AN-A04C-01,10.6431,9.338,10.891,10.7125,9.207,9.7665,5.2029,
,,,,,,,,,,,TCGA-AO-A12E-01,9.3818,8.4201,9.5234,10.0884,8.2369,9.7349,7.0075,
,,,,,,,,,,,TCGA-AO-A1KR-01,10.7896,9.2775,10.6705,11.0418,9.0069,9.8283,5.3648,
,,,,,,,,,,,TCGA-AQ-A54N-01,10.2036,7.9145,9.9637,10.213,9.9148,10.0168,5.8978,
,,,,,,,,,,,TCGA-AR-A1AH-01,10.163,8.516,11.7234,10.8496,10.4406,12.6786,7.8967,
,,,,,,,,,,,TCGA-AR-A251-01,10.3401,10.3772,11.1763,10.023,11.0035,10.113,9.8568,
,,,,,,,,,,,TCGA-B6-A0RH-01,9.0195,8.2317,9.9194,10.0817,8.4896,9.4153,6.3208,
,,,,,,,,,,,TCGA-B6-A40C-01,9.9732,9.2536,10.1971,10.7505,8.5522,9.3161,6.8359,
,,,,,,,,,,,TCGA-BH-A0BA-01,9.2954,8.3993,9.513,10.0847,7.6547,8.9801,6.8809,
,,,,,,,,,,,TCGA-BH-A0EI-01,9.4558,7.0105,9.7493,10.2088,8.5992,9.4747,8.547,
,,,,,,,,,,,TCGA-BH-A1F6-01,9.9099,9.1623,11.1815,11.0413,9.6472,9.5066,7.625,
,,,,,,,,,,,TCGA-BH-A5IZ-01,10.1644,11.8441,10.8769,10.7891,8.8678,9.8852,7.7223,
,,,,,,,,,,,TCGA-D8-A13Z-01,9.9102,10.0499,11.2284,10.4726,8.0767,10.2209,8.6345,
,,,,,,,,,,,TCGA-D8-A143-01,9.9611,10.5848,11.0083,10.6257,8.1261,10.2511,10.2537,
,,,,,,,,,,,TCGA-D8-A1JU-01,6.002,4.889,9.2643,10.4143,7.9228,9.3577,3.7218,
,,,,,,,,,,,TCGA-E2-A153-01,7.0845,4.7617,9.291,9.8384,8.1706,9.1715,6.0335,
,,,,,,,,,,,TCGA-E2-A15J-01,7.5394,7.6522,10.0727,9.9405,9.7435,9.4218,5.499,
,,,,,,,,,,,TCGA-E2-A1II-01,9.9219,8.0203,11.7153,11.1185,10.3292,9.6213,6.4855,
,,,,,,,,,,,TCGA-E9-A1NI-01,9.4044,7.8062,9.4972,10.2123,8.6775,9.349,8.738,
,,,,,,,,,,,TCGA-E9-A1R2-01,8.5752,7.7209,10.235,10.7715,10.3597,10.3253,6.5644,
,,,,,,,,,,,TCGA-E9-A248-01,9.2312,10.0291,10.5839,10.5228,9.7906,9.2756,8.4874,
,,,,,,,,,,,TCGA-EW-A424-01,8.9108,6.5574,9.469,10.6911,9.2564,9.5065,6.347,
,,,,,,,,,,,TCGA-OL-A5RX-01,7.0212,6.2368,9.7879,10.5307,8.511,9.3871,4.8533,
,,,,,,,,,,,TCGA-S3-AA15-01,9.3606,9.5071,10.527,11.3563,9.1596,8.8337,6.9565,
,,,,,,,,,,,TCGA-3C-AALI-01,11.1164,8.7677,9.4283,11.2413,8.2085,10.2141,8.1574,
,,,,,,,,,,,TCGA-4H-AAAK-01,9.3324,7.842,9.6342,10.4326,9.2305,8.8831,6.1803,
,,,,,,,,,,,TCGA-A1-A0SN-01,9.8008,8.6186,9.904,10.3494,9.3645,9.0721,9.2666,
,,,,,,,,,,,TCGA-A2-A04W-01,9.8324,8.5605,9.5488,10.4607,6.998,9.2449,5.2662,
,,,,,,,,,,,TCGA-A2-A0T6-01,6.6485,5.4721,9.8666,10.2107,8.7693,9.1853,6.4643,
,,,,,,,,,,,TCGA-A2-A1G6-01,5.6102,5.8072,8.8112,10.7847,8.8452,9.684,4.9657,
,,,,,,,,,,,TCGA-A2-A25C-01,9.0436,7.7607,10.3962,10.6748,8.5836,9.6072,7.9903,
,,,,,,,,,,,TCGA-A7-A26G-01,8.9225,7.6834,10.9443,10.7631,9.9163,9.0351,6.8117,
,,,,,,,,,,,TCGA-A7-A426-01,8.8931,6.7345,8.6578,10.9845,8.9844,9.4458,5.5547,
,,,,,,,,,,,TCGA-AC-A23E-01,7.4419,7.2051,9.9342,9.9873,8.5434,9.0942,5.7589,
,,,,,,,,,,,TCGA-AC-A3TM-01,10.1723,8.8183,8.4043,10.5062,7.8238,9.2636,6.2819,
,,,,,,,,,,,TCGA-AO-A0JB-01,8.8013,8.0062,9.889,10.4295,8.2625,9.2194,6.2898,
,,,,,,,,,,,TCGA-AR-A0TW-01,8.4953,7.4682,9.4788,10.5233,9.6722,10.2335,6.6226,
,,,,,,,,,,,TCGA-AR-A1AR-01,8.7036,10.9727,11.6234,10.7712,9.6728,10.3947,8.9695,
,,,,,,,,,,,TCGA-AR-A252-01,7.2185,7.9852,10.283,10.576,8.8025,9.838,6.9727,
,,,,,,,,,,,TCGA-AR-A254-01,8.7656,8.7171,10.2957,10.3653,10.6422,9.5604,7.0448,
,,,,,,,,,,,TCGA-B6-A0IG-01,11.0359,8.9101,10.0475,10.9672,8.6686,9.383,5.8865,
,,,,,,,,,,,TCGA-B6-A0WZ-01,8.4289,8.1158,9.5883,9.6873,7.6952,9.4739,6.1632,
,,,,,,,,,,,TCGA-B6-A3ZX-01,9.7725,9.2919,10.6639,11.0081,8.733,9.9402,7.7983,
,,,,,,,,,,,TCGA-BH-A18F-01,9.9717,8.9332,10.1787,10.0781,7.9245,8.961,7.4839,
,,,,,,,,,,,TCGA-BH-A18L-01,10.7009,8.9113,9.5591,10.1163,9.9856,9.8989,7.964,
,,,,,,,,,,,TCGA-BH-A18R-01,9.9434,9.3532,9.2449,10.7166,8.2722,10.0174,9.2578,
,,,,,,,,,,,TCGA-BH-A28O-01,7.6579,5.6187,9.0314,10.8949,8.4041,9.3568,5.0395,
,,,,,,,,,,,TCGA-C8-A12O-01,9.4937,8.3835,9.3649,10.2514,9.9103,8.9892,7.3702,
,,,,,,,,,,,TCGA-C8-A1HG-01,10.4812,8.4376,8.2085,10.2203,10.2292,9.5025,7.0382,
,,,,,,,,,,,TCGA-E2-A14Q-01,8.1559,7.478,9.1449,10.1079,8.5025,9.4164,5.5877,
,,,,,,,,,,,TCGA-E2-A159-01,11.0562,10.6269,10.9601,10.5606,8.7528,9.8203,9.0085,
,,,,,,,,,,,TCGA-E2-A1B0-01,9.3619,8.5371,10.3428,10.7616,8.5332,8.8515,7.8719,
,,,,,,,,,,,TCGA-E2-A1LG-01,11.0518,11.4027,11.035,9.6316,9.9466,9.6869,7.8597,
,,,,,,,,,,,TCGA-EW-A1J2-01,6.9846,5.8289,10.0354,10.202,8.5586,9.7033,5.3418,
,,,,,,,,,,,TCGA-EW-A1PF-01,8.85,7.6578,10.7058,10.8515,8.4169,9.3173,5.8196,
,,,,,,,,,,,TCGA-GM-A2DL-01,9.4848,8.0616,9.3803,10.318,8.1012,9.3055,6.3662,
,,,,,,,,,,,TCGA-LL-A5YO-01,10.5232,9.4734,9.7512,11.1441,9.4973,8.9691,6.4858,
,,,,,,,,,,,TCGA-LL-A6FR-01,11.2784,11.3624,9.155,10.539,7.2803,8.9414,5.4626,
,,,,,,,,,,,TCGA-A2-A1G0-01,7.4497,6.2383,8.9864,9.9802,9.0743,9.4198,5.8857,
,,,,,,,,,,,TCGA-A2-A3XX-01,11.0352,9.8519,10.7382,11.5992,11.0594,9.2139,7.0375,
,,,,,,,,,,,TCGA-A2-A3XY-01,10.1503,9.9927,10.9512,11.4591,10.9188,9.462,6.2786,
,,,,,,,,,,,TCGA-A2-A4RW-01,7.9983,6.4193,10.0165,10.4983,8.7351,9.0528,6.2155,
,,,,,,,,,,,TCGA-A7-A26J-01,8.915620322,7.883583738,10.24582204,9.711640644,9.730233339,10.07192164,8.46343199,
,,,,,,,,,,,TCGA-AC-A6IX-01,8.592,6.9176,9.7847,10.6143,7.994,9.6455,6.5041,
,,,,,,,,,,,TCGA-AO-A0JG-01,7.4042,5.9119,10.2761,10.5134,9.1305,9.9352,5.6406,
,,,,,,,,,,,TCGA-AQ-A1H3-01,7.6674,8.2432,10.0239,9.9958,8.4299,9.6971,6.7403,
,,,,,,,,,,,TCGA-AR-A1AQ-01,10.1701,9.5344,10.013,11.0275,10.5159,9.6511,7.8802,
,,,,,,,,,,,TCGA-AR-A24Q-01,9.8132,8.7342,10.7476,10.5183,9.3914,9.7513,9.2677,
,,,,,,,,,,,TCGA-AR-A2LM-01,7.1811,6.1964,10.1212,10.1084,8.8165,9.184,7.0687,
,,,,,,,,,,,TCGA-AR-A2LR-01,9.1251,9.4622,12.5438,10.6532,10.7231,10.365,9.3698,
,,,,,,,,,,,TCGA-B6-A0I5-01,8.3065,7.4966,9.9971,10.151,8.7437,9.2023,7.3579,
,,,,,,,,,,,TCGA-B6-A0I6-01,11.3442,10.3594,11.5857,11.2503,8.6787,9.648,10.0856,
,,,,,,,,,,,TCGA-BH-A0DK-01,9.5504,7.8857,9.8748,10.4353,8.0793,9.3849,6.5729,
,,,,,,,,,,,TCGA-BH-A0E2-01,9.3178,6.6339,9.7337,9.8914,8.6229,8.9132,9.3454,
,,,,,,,,,,,TCGA-BH-A0W7-01,9.2257,7.9807,9.5336,10.3632,9.0463,9.3706,9.3224,
,,,,,,,,,,,TCGA-C8-A12W-01,9.7428,9.019,9.0739,10.2586,8.1922,8.7054,7.7746,
,,,,,,,,,,,TCGA-C8-A8HR-01,9.7407,8.2131,9.32,10.7912,8.1358,9.1408,7.0875,
,,,,,,,,,,,TCGA-D8-A27L-01,8.0644,7.514,10.0468,10.3146,9.4126,9.5842,10.1563,
,,,,,,,,,,,TCGA-E9-A3HO-01,11.5373,9.742,10.2336,10.6382,8.9327,9.374,8.9987,
,,,,,,,,,,,TCGA-GM-A3XL-01,11.7863,10.4651,9.9414,11.5724,10.0403,9.5951,8.7567,
,,,,,,,,,,,TCGA-JL-A3YW-01,9.6671,8.2163,9.6214,11.5209,7.6181,9.7733,6.6613,
,,,,,,,,,,,TCGA-LL-A5YP-01,10.8641,8.1544,10.3384,11.5381,10.1868,9.632,7.7387,
,,,,,,,,,,,TCGA-LL-A7SZ-01,11.49,9.2446,9.3724,10.8891,9.3769,8.4805,3.8563,
,,,,,,,,,,,TCGA-OL-A6VQ-01,7.7559,6.3155,9.4356,10.3729,7.7035,8.9429,4.7923,
,,,,,,,,,,,TCGA-A2-A04Q-01,10.1726,9.0398,10.8262,10.8858,11.1692,9.2535,6.324,
,,,,,,,,,,,TCGA-A2-A0SX-01,9.6822,12.1609,10.2623,11.0147,9.3848,9.6332,9.7114,
,,,,,,,,,,,TCGA-A2-A0YE-01,10.3347,8.8944,11.3786,10.5025,9.6486,9.258,7.7389,
,,,,,,,,,,,TCGA-A2-A0YL-01,8.047,7.7373,9.9434,10.0588,8.5253,9.4746,7.1717,
,,,,,,,,,,,TCGA-A7-A5ZX-01,6.9683,4.2146,8.9097,10.3952,8.7219,9.2112,5.0165,
,,,,,,,,,,,TCGA-A7-A6VW-01,10.8611,10.3414,9.8325,11.3811,9.0136,10.1403,5.5116,
,,,,,,,,,,,TCGA-A7-A6VY-01,10.7725,9.4401,10.9964,11.98,9.7233,9.2711,7.6355,
,,,,,,,,,,,TCGA-A8-A092-01,10.8813,9.2001,10.4869,9.8466,10.326,8.9683,7.4693,
,,,,,,,,,,,TCGA-AC-A2QJ-01,10.4293,8.4153,8.1334,11.6624,6.3242,8.6681,4.6461,
,,,,,,,,,,,TCGA-AO-A0J5-01,8.8493,6.7959,9.593,10.414,8.6153,9.159,7.0045,
,,,,,,,,,,,TCGA-AQ-A04L-01,9.5589,8.2657,9.1574,11.6109,9.4451,9.8313,5.7828,
,,,,,,,,,,,TCGA-B6-A0X1-01,8.964,9.5576,11.1746,10.9525,9.8114,9.3258,8.8546,
